dow,2022.0,2023.0,2024.0,2025.0
Seg,0.14119538051304922,0.17142017053807704,0.15692475652445154,
Ter,0.14174845493521612,0.16939814975226083,0.15192904268798882,
Qua,0.14081545268566534,0.1913407700362604,0.16201478333997255,0.0
Qui,0.1565473620990597,0.2097819017473876,0.18139264274191416,
Sex,0.15939104915627292,0.20300621376748706,0.19830607731909203,
Sáb,0.10222641382330155,0.13269779120738817,0.1406687953675089,
Dom,0.10918926914827298,0.14732860888806573,0.13697407197642383,
