periodo,2022.0,2023.0,2024.0,2025.0
madrugada,0.08655371628700571,0.11404521979262092,0.10377507088102489,
manhã,0.11690373434800004,0.1397856284623224,0.12652068126520682,0.0
noite,0.15820171627508106,0.21620143495329633,0.19282489597223784,
tarde,0.15579737335834898,0.20219517230305764,0.19154641907746517,
